1729883451.6663582 [INFO] [launch]: All log files can be found below /home/ros2_ws/.ros/log/2024-10-25-16-10-51-665151-thallys-327
1729883451.6666214 [INFO] [launch]: Default logging verbosity is set to INFO
1729883452.2243330 [INFO] [robot_state_publisher-1]: process started with pid [329]
1729883452.2246571 [INFO] [ruby $(which ign) gazebo-2]: process started with pid [331]
1729883452.2247958 [INFO] [create-3]: process started with pid [333]
1729883452.2249141 [INFO] [parameter_bridge-4]: process started with pid [336]
1729883452.3295729 [parameter_bridge-4] [INFO] [1729883452.329169077] [ros_gz_bridge]: Creating GZ->ROS Bridge: [/clock (gz.msg.Clock]) -> /clock (rosgraph_msgs/msg/Clock)] (Lazy 0)
1729883452.3300107 [parameter_bridge-4] [WARN] [1729883452.329406785] [ros_gz_bridge]: Failed to create a bridge for topic [/clock] with ROS2 type [rosgraph_msgs/msg/Clock] to topic [/clock] with Gazebo Transport type [gz.msg.Clock]]
1729883453.0734069 [INFO] [create-3]: process has finished cleanly [pid 333]
1729884232.6961215 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884233.6679330 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884233.6962073 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884234.6675162 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884234.6961844 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884235.6673670 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884235.6962471 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884236.6707280 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884236.6962414 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884237.6702721 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884237.6962650 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884238.6702838 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884238.6974185 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884239.6703198 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884239.6977966 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884240.6703534 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884240.6983390 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884241.6702571 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884241.6983943 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884242.6703920 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884242.6990294 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884243.6704705 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884243.6988215 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884244.6726105 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884244.6987777 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884245.6705632 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884245.6992474 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884246.6704884 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884246.6990659 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884247.6705847 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884247.6993139 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884248.6707213 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884248.6993203 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884249.6709843 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884249.6991584 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884250.6711166 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884250.6991818 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884251.6742427 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884251.6991780 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884252.6710980 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884252.7028141 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884253.6710477 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884253.7059276 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884254.6718631 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884254.7028737 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884255.6718700 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884255.7029529 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884256.6729736 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884256.7036784 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884257.6749156 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884257.7036135 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884258.6747751 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884258.7035489 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884259.6748734 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884259.7036533 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884260.6788754 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884260.7050607 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884261.6756926 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884261.7067699 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884262.6758072 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884262.7048812 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884263.6758876 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884263.7050984 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884264.6759295 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884264.7100806 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884265.6759024 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884265.7049506 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884266.6760998 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884266.7049723 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884267.6760814 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884267.7052956 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884268.6759953 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884268.7051284 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884269.6760623 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884269.7051151 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884270.6782260 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884270.7052131 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884271.6779675 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884271.7053053 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884272.6780083 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884272.7109749 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884273.6780360 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884273.7108519 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884274.6781564 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884274.7109907 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884275.6781754 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884275.7111940 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884276.6808329 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884276.7110069 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884277.6807289 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884277.7111502 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884278.6807392 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884278.7110927 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884279.6817353 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884279.7111864 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884280.6816349 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884280.7111528 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884281.6816840 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884281.7114050 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884282.6820428 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884282.7113369 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884283.6819451 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884283.7115946 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884284.6819255 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884284.7139273 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884285.6821301 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884285.7137320 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884286.6821389 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884286.7139342 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884287.6821671 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884287.7137835 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884288.6821883 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884288.7137752 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884289.6823626 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884289.7139361 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884290.6822891 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884290.7159917 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884291.6824114 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884291.7199416 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884292.6823399 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884292.7196994 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884293.6827283 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884293.7197423 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884294.6824031 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884294.7199755 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884295.6824419 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884295.7205331 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884296.6824832 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884296.7201629 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884297.6825285 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884297.7204053 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884298.6836689 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884298.7203085 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884299.6826000 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884299.7203026 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884300.6851447 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884300.7203417 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884301.6848209 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884301.7204580 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884302.6847320 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884302.7204623 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884303.6847322 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884303.7203951 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884304.6847212 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884304.7205033 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884305.6847088 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884305.7205756 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884306.6848202 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884306.7205188 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884307.6849794 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884307.7206969 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884308.6878157 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884308.7206872 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884309.6849434 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884309.7207954 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884310.6851344 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884310.7210732 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884311.6850798 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884311.7210562 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884312.6853411 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884312.7208560 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884313.6852267 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884313.7238102 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884314.6852326 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884314.7237821 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884315.6855316 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884315.7238250 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884316.6861908 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884316.7237732 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884317.6862421 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884317.7240016 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884318.6860828 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884318.7241843 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884319.6899023 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884319.7242091 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884320.6868649 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884320.7241106 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884321.6868484 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884321.7241409 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884322.6869609 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884322.7241261 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884323.6878896 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884323.7241516 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884324.6878364 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884324.7243214 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884325.6878250 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884325.7243955 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884326.6878221 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884326.7242413 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884327.6879029 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884327.7272296 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884328.6879370 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884328.7271209 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884329.6909275 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884329.7271774 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884330.6908717 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884330.7272518 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884331.6937406 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884331.7273054 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884332.6935520 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884332.7292068 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884333.6935778 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884333.7287035 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884334.6936445 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884334.7273884 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884335.6936381 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884335.7274866 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884336.6953959 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884336.7273622 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884337.6952968 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884337.7278450 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884338.6953161 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884338.7274776 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884339.6952751 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884339.7278068 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884340.6953409 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884340.7276120 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884341.6953547 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884341.7275803 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884342.6954446 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884342.7277060 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884343.6954796 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884343.7319112 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884344.6956563 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884344.7309241 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884345.6966965 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884345.7307308 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884346.6957288 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884346.7310202 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884347.6957996 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884347.7315476 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884348.6958234 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884348.7323587 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884349.6959112 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884349.7323411 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884350.6958599 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884350.7323036 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884351.6958699 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884351.7322681 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884352.6959379 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884352.7337267 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884353.6960723 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884353.7367840 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884354.6961763 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884354.7360110 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884355.6961987 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884355.7367916 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884356.6964417 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884356.7377257 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884357.6964378 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884357.7366087 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884358.6966805 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884358.7365284 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884359.6965439 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884359.7365816 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884360.6965458 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884360.7366161 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884361.6966357 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884361.7407737 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884362.6966829 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884362.7367487 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884363.6986899 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884363.7367458 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884364.6966510 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884364.7373776 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884365.6967075 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884365.7375212 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884366.6968193 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884366.7373059 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884367.6968226 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884367.7372973 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884368.6967578 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884368.7404888 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884369.6967719 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884369.7388635 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884370.6968532 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884370.7389066 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884371.6969016 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884371.7438910 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884372.6968935 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884372.7417467 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884373.6968727 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884373.7417703 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884374.6969285 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884374.7417159 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884375.7039251 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884375.7419136 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884376.7007692 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884376.7420411 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884377.7009892 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884377.7421055 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884378.7009234 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884378.7421584 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884379.7010708 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884379.7440691 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884380.7009532 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884380.7426581 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884381.7011623 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884381.7459760 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884382.7010071 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884382.7423494 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884383.7011003 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884383.7433343 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884384.7013025 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884384.7457669 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884385.7012031 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884385.7447665 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884386.7013857 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884386.7449415 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884387.7012653 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884387.7448263 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884388.7012808 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884388.7467036 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884389.7014098 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884389.7465942 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884390.7013557 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884390.7466345 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884391.7014089 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884391.7467613 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884392.7014506 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884392.7467694 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884393.7015843 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884393.7469859 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884394.7015705 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884394.7470312 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884395.7018814 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884395.7469366 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884396.7018228 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884396.7500038 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884397.7020288 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884397.7486792 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884398.7019806 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884398.7500145 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884399.7021067 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884399.7487936 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884400.7019587 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884400.7488277 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884401.7019823 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884401.7489173 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884402.7021530 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884402.7491815 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884403.7024803 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884403.7490535 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884404.7022128 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884404.7490339 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729884405.7021720 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
